Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Sales_Value,OOS_Status,OOS_Percentage,DOI,FIFO_Priority,Replenishment_Status
2023-01-13,S004,P0019,Clothing,West,103,103,159,68.4,10,Cloudy,1,76.46,Winter,0,175,7045.2,In Stock,,1.00,Normal,Sufficient
2023-01-13,S004,P0020,Furniture,West,174,55,155,128.41,10,Cloudy,0,117.69,Winter,0,84,7062.55,In Stock,,3.16,Normal,Sufficient
2023-01-13,S005,P0001,Groceries,North,329,145,0,9.84,25,Cloudy,1,11.29,Winter,0,126,1426.8,In Stock,,2.27,Normal,Sufficient
2023-01-13,S005,P0002,Electronics,North,274,63,0,37.15,10,Cloudy,0,41.14,Winter,0,93,2340.45,In Stock,,4.35,Normal,Sufficient
2023-01-13,S005,P0003,Toys,North,171,59,92,24.94,20,Cloudy,1,21.36,Winter,0,89,1471.46,In Stock,,2.90,Normal,Sufficient
2023-01-13,S005,P0004,Groceries,North,193,117,157,8.6,5,Cloudy,0,7.37,Winter,0,133,1006.2,In Stock,,1.65,Normal,Sufficient
2023-01-13,S005,P0005,Groceries,North,419,183,426,21.25,15,Cloudy,1,19.34,Winter,0,236,3888.75,In Stock,,2.29,Normal,Sufficient
2023-01-13,S005,P0006,Groceries,North,419,81,0,58.62,5,Cloudy,0,51.82,Winter,0,93,4748.22,In Stock,,5.17,Normal,Sufficient
2023-01-13,S005,P0007,Groceries,North,435,119,0,84.15,10,Cloudy,0,100.87,Winter,0,140,10013.85,In Stock,,3.66,Normal,Sufficient
2023-01-13,S005,P0008,Groceries,North,174,164,225,78.03,10,Cloudy,1,74.03,Winter,0,192,12796.92,In Stock,,1.06,Normal,Sufficient
2023-01-13,S005,P0009,Groceries,North,490,128,528,106.92,10,Cloudy,1,119.1,Winter,0,170,13685.76,In Stock,,3.83,Normal,Sufficient
2023-01-13,S005,P0010,Groceries,North,675,155,0,66.58,0,Cloudy,0,71.87,Winter,0,133,10319.9,In Stock,,4.35,Normal,Sufficient
2023-01-13,S005,P0011,Electronics,North,392,88,0,87.38,5,Cloudy,0,80.74,Winter,0,121,7689.44,In Stock,,4.45,Normal,Sufficient
2023-01-13,S005,P0012,Furniture,North,290,65,0,126.55,5,Cloudy,0,114.85,Winter,0,68,8225.75,In Stock,,4.46,Normal,Sufficient
2023-01-13,S005,P0013,Groceries,North,62,62,0,69.01,5,Cloudy,0,68.25,Winter,0,76,4278.62,In Stock,,1.00,Normal,Sufficient
2023-01-13,S005,P0014,Furniture,North,344,144,376,153.13,25,Cloudy,1,141.85,Winter,0,122,22050.72,In Stock,,2.39,Normal,Sufficient
2023-01-13,S005,P0015,Groceries,North,287,66,190,46.86,10,Cloudy,0,54.82,Winter,0,110,3092.76,In Stock,,4.35,Normal,Sufficient
2023-01-13,S005,P0016,Toys,North,219,62,0,33.22,10,Cloudy,0,30.96,Winter,0,95,2059.64,In Stock,,3.53,Normal,Sufficient
2023-01-13,S005,P0017,Toys,North,193,123,188,38.22,20,Cloudy,1,45.55,Winter,0,176,4701.06,In Stock,,1.57,Normal,Sufficient
2023-01-13,S005,P0018,Clothing,North,95,95,229,26.86,20,Cloudy,1,25.17,Winter,0,234,2551.7,In Stock,,1.00,Normal,Sufficient
2023-01-13,S005,P0019,Furniture,North,338,33,0,108.1,20,Cloudy,1,104.11,Winter,0,52,3567.3,In Stock,,10.24,Normal,Sufficient
2023-01-13,S005,P0020,Toys,North,157,127,106,29.97,10,Cloudy,0,34.68,Winter,0,118,3806.19,In Stock,,1.24,Normal,Sufficient
2023-01-14,S001,P0001,Electronics,North,98,90,208,73.98,10,Cloudy,0,66.51,Winter,0,121,6658.2,In Stock,,1.09,Normal,Sufficient
2023-01-14,S001,P0002,Clothing,North,229,156,0,71.69,10,Cloudy,1,68.6,Winter,0,143,11183.64,In Stock,,1.47,Normal,Sufficient
2023-01-14,S001,P0003,Clothing,North,92,92,0,66.14,0,Cloudy,0,58.06,Winter,0,138,6084.88,In Stock,,1.00,Normal,Sufficient
2023-01-14,S001,P0004,Electronics,North,233,144,279,121.93,0,Cloudy,0,132.25,Winter,0,133,17557.92,In Stock,,1.62,Normal,Sufficient
2023-01-14,S001,P0005,Groceries,North,867,166,0,67.82,5,Cloudy,0,76.03,Winter,0,160,11258.12,In Stock,,5.22,Normal,Sufficient
2023-01-14,S001,P0006,Toys,North,337,86,0,36.56,10,Cloudy,0,38.91,Winter,0,92,3144.16,In Stock,,3.92,Normal,Sufficient
2023-01-14,S001,P0007,Groceries,North,694,166,0,28.16,5,Cloudy,0,27.36,Winter,0,138,4674.56,In Stock,,4.18,Normal,Sufficient
2023-01-14,S001,P0008,Electronics,North,211,178,0,50.49,5,Cloudy,0,60.96,Winter,0,150,8987.22,In Stock,,1.19,Normal,Sufficient
2023-01-14,S001,P0009,Clothing,North,279,89,0,95.1,5,Cloudy,0,90.2,Winter,0,115,8463.9,In Stock,,3.13,Normal,Sufficient
2023-01-14,S001,P0010,Furniture,North,639,53,0,113.23,15,Cloudy,1,125.35,Winter,0,85,6001.19,In Stock,,12.06,Normal,Sufficient
2023-01-14,S001,P0011,Furniture,North,249,80,188,157.57,10,Cloudy,0,179.47,Winter,0,97,12605.6,In Stock,,3.11,Normal,Sufficient
2023-01-14,S001,P0012,Groceries,North,286,65,0,75.12,0,Cloudy,0,71.17,Winter,0,56,4882.8,In Stock,,4.40,Normal,Sufficient
2023-01-14,S001,P0013,Toys,North,146,100,76,33.04,5,Cloudy,0,28.42,Winter,0,93,3304,In Stock,,1.46,Normal,Sufficient
2023-01-14,S001,P0014,Groceries,North,539,83,0,82.2,0,Cloudy,0,77.75,Winter,0,120,6822.6,In Stock,,6.49,Normal,Sufficient
2023-01-14,S001,P0015,Toys,North,100,100,182,18.15,15,Cloudy,1,16.89,Winter,0,174,1815,In Stock,,1.00,Normal,Sufficient
2023-01-14,S001,P0016,Groceries,North,690,97,0,41.61,0,Cloudy,0,39.16,Winter,0,104,4036.17,In Stock,,7.11,Normal,Sufficient
2023-01-14,S001,P0017,Toys,North,161,42,0,16.58,20,Cloudy,1,17.66,Winter,0,68,696.36,In Stock,,3.83,Normal,Sufficient
2023-01-14,S001,P0018,Groceries,North,92,92,99,44.57,25,Cloudy,1,49.21,Winter,0,91,4100.44,In Stock,,1.00,Normal,Sufficient
2023-01-14,S001,P0019,Furniture,North,94,78,61,106.92,10,Cloudy,0,98.89,Winter,0,75,8339.76,In Stock,,1.21,Normal,Sufficient
2023-01-14,S001,P0020,Furniture,North,283,46,225,109.25,5,Cloudy,0,115.55,Winter,0,65,5025.5,In Stock,,6.15,Normal,Sufficient
2023-01-14,S002,P0001,Groceries,South,343,66,0,75.74,10,Sunny,0,88.48,Winter,0,110,4998.84,In Stock,,5.20,Normal,Sufficient
2023-01-14,S002,P0002,Toys,South,78,78,425,36.88,20,Sunny,1,32.45,Winter,0,192,2876.64,In Stock,,1.00,Normal,Sufficient
2023-01-14,S002,P0003,Groceries,South,435,97,398,84.04,10,Sunny,0,101.48,Winter,0,144,8151.88,In Stock,,4.48,Normal,Sufficient
2023-01-14,S002,P0004,Groceries,South,481,81,0,38.64,5,Sunny,0,45.32,Winter,0,87,3129.84,In Stock,,5.94,Normal,Sufficient
2023-01-14,S002,P0005,Electronics,South,318,144,0,104.56,10,Sunny,0,90.08,Winter,0,153,15056.64,In Stock,,2.21,Normal,Sufficient
2023-01-14,S002,P0006,Clothing,South,94,94,223,90.65,5,Sunny,0,78.74,Winter,0,210,8521.1,In Stock,,1.00,Normal,Sufficient
2023-01-14,S002,P0007,Toys,South,685,76,0,24.55,10,Sunny,0,28.86,Winter,0,82,1865.8,In Stock,,9.01,Normal,Sufficient
2023-01-14,S002,P0008,Groceries,South,128,48,0,20.55,10,Sunny,0,22.77,Winter,0,63,986.4,In Stock,,2.67,Normal,Sufficient
2023-01-14,S002,P0009,Groceries,South,236,52,0,56.95,0,Sunny,0,64.56,Winter,0,72,2961.4,In Stock,,4.54,Normal,Sufficient
2023-01-14,S002,P0010,Groceries,South,74,74,202,88.07,25,Sunny,1,81.66,Winter,0,175,6517.18,In Stock,,1.00,Normal,Sufficient
2023-01-14,S002,P0011,Groceries,South,490,99,487,101.12,10,Sunny,0,106.51,Winter,0,152,10010.88,In Stock,,4.95,Normal,Sufficient
2023-01-14,S002,P0012,Electronics,South,793,89,0,60.8,10,Sunny,0,73.43,Winter,0,90,5411.2,In Stock,,8.91,Normal,Sufficient
2023-01-14,S002,P0013,Groceries,South,296,163,0,26.42,5,Sunny,0,22.6,Winter,0,156,4306.46,In Stock,,1.82,Normal,Sufficient
2023-01-14,S002,P0014,Electronics,South,357,85,0,125.81,10,Sunny,0,143.86,Winter,0,131,10693.85,In Stock,,4.20,Normal,Sufficient
2023-01-14,S002,P0015,Clothing,South,1013,152,0,69.2,15,Sunny,1,77.13,Winter,0,151,10518.4,In Stock,,6.66,Normal,Sufficient
2023-01-14,S002,P0016,Clothing,South,406,108,0,116.07,0,Sunny,0,109.31,Winter,0,169,12535.56,In Stock,,3.76,Normal,Sufficient
2023-01-14,S002,P0017,Toys,South,772,131,0,22.28,10,Sunny,1,21.33,Winter,0,131,2918.68,In Stock,,5.89,Normal,Sufficient
2023-01-14,S002,P0018,Clothing,South,124,99,167,26.12,20,Sunny,1,31.49,Winter,0,147,2585.88,In Stock,,1.25,Normal,Sufficient
2023-01-14,S002,P0019,Clothing,South,590,68,0,79.76,5,Sunny,0,71.58,Winter,0,69,5423.68,In Stock,,8.68,Normal,Sufficient
2023-01-14,S002,P0020,Furniture,South,349,73,0,126.47,5,Sunny,0,151.04,Winter,0,82,9232.31,In Stock,,4.78,Normal,Sufficient
2023-01-14,S003,P0001,Toys,East,87,68,0,18.75,0,Sunny,0,16.34,Winter,0,113,1275,In Stock,,1.28,Normal,Sufficient
2023-01-14,S003,P0002,Groceries,East,355,248,771,61.92,25,Sunny,1,54.32,Winter,0,217,15356.16,In Stock,,1.43,Normal,Sufficient
2023-01-14,S003,P0003,Electronics,East,212,106,0,101.16,5,Sunny,0,90.53,Winter,0,134,10722.96,In Stock,,2.00,Normal,Sufficient
2023-01-14,S003,P0004,Groceries,East,10,10,0,23.17,10,Sunny,0,21.37,Winter,0,116,231.7,In Stock,,1.00,Normal,Sufficient
2023-01-14,S003,P0005,Toys,East,601,210,843,29.38,5,Sunny,0,34.48,Winter,0,204,6169.8,In Stock,,2.86,Normal,Sufficient
2023-01-14,S003,P0006,Toys,East,134,104,127,45.82,0,Sunny,0,44.61,Winter,0,128,4765.28,In Stock,,1.29,Normal,Sufficient
2023-01-14,S003,P0007,Groceries,East,543,136,597,18.35,10,Sunny,0,17.73,Winter,0,155,2495.6,In Stock,,3.99,Normal,Sufficient
2023-01-14,S003,P0008,Clothing,East,421,135,334,156.67,0,Sunny,0,140.48,Winter,0,182,21150.45,In Stock,,3.12,Normal,Sufficient
2023-01-14,S003,P0009,Groceries,East,180,84,0,57.79,0,Sunny,0,53.82,Winter,0,102,4854.36,In Stock,,2.14,Normal,Sufficient
2023-01-14,S003,P0010,Groceries,East,91,91,132,39.85,10,Sunny,1,39.22,Winter,0,120,3626.35,In Stock,,1.00,Normal,Sufficient
2023-01-14,S003,P0011,Electronics,East,123,87,0,147.97,0,Sunny,0,133.14,Winter,0,136,12873.39,In Stock,,1.41,Normal,Sufficient
2023-01-14,S003,P0012,Furniture,East,157,55,89,86.86,5,Sunny,0,99.36,Winter,0,54,4777.3,In Stock,,2.85,Normal,Sufficient
2023-01-14,S003,P0013,Groceries,East,947,30,0,58.37,0,Sunny,0,58.16,Winter,0,26,1751.1,In Stock,,31.57,Normal,Sufficient
2023-01-14,S003,P0014,Groceries,East,259,125,0,115.92,5,Sunny,0,100.97,Winter,0,164,14490,In Stock,,2.07,Normal,Sufficient
2023-01-14,S003,P0015,Groceries,East,649,135,0,95.59,10,Sunny,1,114.84,Winter,0,123,12904.65,In Stock,,4.81,Normal,Sufficient
2023-01-14,S003,P0016,Electronics,East,291,61,0,88.15,10,Sunny,0,92.95,Winter,0,88,5377.15,In Stock,,4.77,Normal,Sufficient
2023-01-14,S003,P0017,Furniture,East,199,49,0,92.05,20,Sunny,1,97.39,Winter,0,60,4510.45,In Stock,,4.06,Normal,Sufficient
2023-01-14,S003,P0018,Furniture,East,380,100,0,140.15,10,Sunny,1,121.28,Winter,0,102,14015,In Stock,,3.80,Normal,Sufficient
2023-01-14,S003,P0019,Groceries,East,163,163,200,69.49,5,Sunny,0,59.37,Winter,0,177,11326.87,In Stock,,1.00,Normal,Sufficient
2023-01-14,S003,P0020,Clothing,East,528,143,617,83.96,0,Sunny,0,89.49,Winter,0,134,12006.28,In Stock,,3.69,Normal,Sufficient
2023-01-14,S004,P0001,Groceries,West,419,44,0,9,5,Cloudy,0,10.12,Winter,0,54,396,In Stock,,9.52,Normal,Sufficient
2023-01-14,S004,P0002,Groceries,West,207,75,197,19.04,10,Cloudy,1,22.23,Winter,0,111,1428,In Stock,,2.76,Normal,Sufficient
2023-01-14,S004,P0003,Furniture,West,441,90,0,151.54,0,Cloudy,0,144.22,Winter,0,83,13638.6,In Stock,,4.90,Normal,Sufficient
2023-01-14,S004,P0004,Groceries,West,230,150,0,56.7,10,Cloudy,0,65.72,Winter,0,150,8505,In Stock,,1.53,Normal,Sufficient
2023-01-14,S004,P0005,Clothing,West,211,151,203,96.56,5,Cloudy,0,92.84,Winter,0,192,14580.56,In Stock,,1.40,Normal,Sufficient
2023-01-14,S004,P0006,Groceries,West,167,74,229,38.52,0,Cloudy,0,44.44,Winter,0,114,2850.48,In Stock,,2.26,Normal,Sufficient
2023-01-14,S004,P0007,Groceries,West,585,84,0,31.23,0,Cloudy,0,28.23,Winter,0,108,2623.32,In Stock,,6.96,Normal,Sufficient
2023-01-14,S004,P0008,Furniture,West,135,43,0,91.02,5,Cloudy,0,109.71,Winter,0,66,3913.86,In Stock,,3.14,Normal,Sufficient
2023-01-14,S004,P0009,Clothing,West,427,111,498,142.12,10,Cloudy,0,140.71,Winter,0,185,15775.32,In Stock,,3.85,Normal,Sufficient
2023-01-14,S004,P0010,Groceries,West,623,132,0,22.32,25,Cloudy,1,26.46,Winter,0,142,2946.24,In Stock,,4.72,Normal,Sufficient
2023-01-14,S004,P0011,Clothing,West,514,71,0,50.35,5,Cloudy,0,60.73,Winter,0,62,3574.85,In Stock,,7.24,Normal,Sufficient
2023-01-14,S004,P0012,Electronics,West,73,67,65,105.96,0,Cloudy,0,125.5,Winter,0,71,7099.32,In Stock,,1.09,Normal,Sufficient
2023-01-14,S004,P0013,Groceries,West,386,96,0,23.62,0,Cloudy,0,21.42,Winter,0,126,2267.52,In Stock,,4.02,Normal,Sufficient
2023-01-14,S004,P0014,Furniture,West,331,92,0,198.3,0,Cloudy,0,180.59,Winter,0,109,18243.6,In Stock,,3.60,Normal,Sufficient
2023-01-14,S004,P0015,Furniture,West,581,81,0,83.04,25,Cloudy,1,72.43,Winter,0,98,6726.24,In Stock,,7.17,Normal,Sufficient
2023-01-14,S004,P0016,Furniture,West,285,122,302,140.09,0,Cloudy,0,133.62,Winter,0,110,17090.98,In Stock,,2.34,Normal,Sufficient
2023-01-14,S004,P0017,Clothing,West,181,68,0,70.29,25,Cloudy,1,81.32,Winter,0,84,4779.72,In Stock,,2.66,Normal,Sufficient
2023-01-14,S004,P0018,Furniture,West,120,76,60,124.39,20,Cloudy,1,131.89,Winter,0,64,9453.64,In Stock,,1.58,Normal,Sufficient
2023-01-14,S004,P0019,Clothing,West,159,94,116,69.97,5,Cloudy,0,61.97,Winter,0,145,6577.18,In Stock,,1.69,Normal,Sufficient
2023-01-14,S004,P0020,Furniture,West,119,59,0,120.3,5,Cloudy,0,112.15,Winter,0,51,7097.7,In Stock,,2.02,Normal,Sufficient
2023-01-14,S005,P0001,Groceries,North,184,91,147,12.15,0,Cloudy,0,10.77,Winter,0,86,1105.65,In Stock,,2.02,Normal,Sufficient
2023-01-14,S005,P0002,Electronics,North,739,47,0,34.77,10,Cloudy,1,39.23,Winter,0,74,1634.19,In Stock,,15.72,Normal,Sufficient
2023-01-14,S005,P0003,Toys,North,204,114,96,30.7,10,Cloudy,0,29.8,Winter,0,116,3499.8,In Stock,,1.79,Normal,Sufficient
2023-01-14,S005,P0004,Groceries,North,233,93,0,7.79,0,Cloudy,0,8.36,Winter,0,102,724.47,In Stock,,2.51,Normal,Sufficient
2023-01-14,S005,P0005,Groceries,North,236,157,0,16.28,10,Cloudy,0,19.12,Winter,0,131,2555.96,In Stock,,1.50,Normal,Sufficient
2023-01-14,S005,P0006,Groceries,North,1014,52,0,52.95,0,Cloudy,0,45.02,Winter,0,51,2753.4,In Stock,,19.50,Normal,Sufficient
2023-01-14,S005,P0007,Groceries,North,316,86,0,88.92,0,Cloudy,0,86.46,Winter,0,106,7647.12,In Stock,,3.67,Normal,Sufficient
2023-01-14,S005,P0008,Groceries,North,235,71,0,63.12,0,Cloudy,0,71.59,Winter,0,100,4481.52,In Stock,,3.31,Normal,Sufficient
2023-01-14,S005,P0009,Groceries,North,362,46,0,71.97,10,Cloudy,0,80.47,Winter,0,48,3310.62,In Stock,,7.87,Normal,Sufficient
2023-01-14,S005,P0010,Groceries,North,520,107,0,63.69,10,Cloudy,1,60.55,Winter,0,136,6814.83,In Stock,,4.86,Normal,Sufficient
2023-01-14,S005,P0011,Electronics,North,304,53,0,82.52,0,Cloudy,0,77.15,Winter,0,87,4373.56,In Stock,,5.74,Normal,Sufficient
2023-01-14,S005,P0012,Furniture,North,225,93,0,135.85,5,Cloudy,0,116.95,Winter,0,89,12634.05,In Stock,,2.42,Normal,Sufficient
2023-01-14,S005,P0013,Groceries,North,522,92,0,91.04,0,Cloudy,0,86.07,Winter,0,147,8375.68,In Stock,,5.67,Normal,Sufficient
2023-01-14,S005,P0014,Furniture,North,200,40,0,145.6,10,Cloudy,0,131.63,Winter,0,54,5824,In Stock,,5.00,Normal,Sufficient
2023-01-14,S005,P0015,Groceries,North,221,179,0,48.62,20,Cloudy,1,53.46,Winter,0,162,8702.98,In Stock,,1.23,Normal,Sufficient
2023-01-14,S005,P0016,Toys,North,535,73,0,38.28,0,Cloudy,0,38.26,Winter,0,106,2794.44,In Stock,,7.33,Normal,Sufficient
2023-01-14,S005,P0017,Toys,North,258,135,0,36.4,20,Cloudy,1,43.93,Winter,0,157,4914,In Stock,,1.91,Normal,Sufficient
2023-01-14,S005,P0018,Clothing,North,229,140,248,24.7,20,Cloudy,1,27.28,Winter,0,220,3458,In Stock,,1.64,Normal,Sufficient
2023-01-14,S005,P0019,Furniture,North,305,68,0,142.03,0,Cloudy,0,133.58,Winter,0,65,9658.04,In Stock,,4.49,Normal,Sufficient
2023-01-14,S005,P0020,Toys,North,136,46,78,28.75,5,Cloudy,0,26.47,Winter,0,74,1322.5,In Stock,,2.96,Normal,Sufficient
2023-01-15,S001,P0001,Electronics,North,224,35,0,55.67,10,Snowy,0,55.14,Winter,0,41,1948.45,In Stock,,6.40,Normal,Sufficient
2023-01-15,S001,P0002,Clothing,North,73,73,100,63.91,10,Snowy,0,57.09,Winter,0,105,4665.43,In Stock,,1.00,Normal,Sufficient
2023-01-15,S001,P0003,Clothing,North,555,162,0,49.28,25,Snowy,1,54.84,Winter,0,153,7983.36,In Stock,,3.43,Normal,Sufficient
2023-01-15,S001,P0004,Electronics,North,89,72,0,94.18,10,Snowy,1,87.47,Winter,0,71,6780.96,In Stock,,1.24,Normal,Sufficient
2023-01-15,S001,P0005,Groceries,North,701,87,0,54.47,5,Snowy,0,60.84,Winter,0,88,4738.89,In Stock,,8.06,Normal,Sufficient
2023-01-15,S001,P0006,Toys,North,251,70,221,38.45,10,Snowy,0,36.03,Winter,0,91,2691.5,In Stock,,3.59,Normal,Sufficient
2023-01-15,S001,P0007,Groceries,North,528,62,0,20.78,15,Snowy,1,24.4,Winter,0,93,1288.36,In Stock,,8.52,Normal,Sufficient
2023-01-15,S001,P0008,Electronics,North,33,33,87,41.61,15,Snowy,1,36.97,Winter,0,106,1373.13,In Stock,,1.00,Normal,Sufficient
2023-01-15,S001,P0009,Clothing,North,190,73,0,77.91,10,Snowy,0,75.86,Winter,0,72,5687.43,In Stock,,2.60,Normal,Sufficient
2023-01-15,S001,P0010,Furniture,North,586,37,0,126.86,0,Snowy,0,110.78,Winter,0,58,4693.82,In Stock,,15.84,Normal,Sufficient
2023-01-15,S001,P0011,Furniture,North,169,98,0,164.63,10,Snowy,1,188.51,Winter,0,110,16133.74,In Stock,,1.72,Normal,Sufficient
2023-01-15,S001,P0012,Groceries,North,597,49,0,62.3,20,Snowy,1,73.33,Winter,0,80,3052.7,In Stock,,12.18,Normal,Sufficient
2023-01-15,S001,P0013,Toys,North,122,94,122,35.12,5,Snowy,0,32.74,Winter,0,112,3301.28,In Stock,,1.30,Normal,Sufficient
2023-01-15,S001,P0014,Groceries,North,456,117,366,83.58,0,Snowy,0,93.58,Winter,0,143,9778.86,In Stock,,3.90,Normal,Sufficient
2023-01-15,S001,P0015,Toys,North,182,104,138,15.73,15,Snowy,1,15.57,Winter,0,123,1635.92,In Stock,,1.75,Normal,Sufficient
2023-01-15,S001,P0016,Groceries,North,593,97,0,28.21,25,Snowy,1,31.78,Winter,0,89,2736.37,In Stock,,6.11,Normal,Sufficient
2023-01-15,S001,P0017,Toys,North,119,76,0,20.24,10,Snowy,0,18.74,Winter,0,77,1538.24,In Stock,,1.57,Normal,Sufficient
2023-01-15,S001,P0018,Groceries,North,99,90,84,52.28,20,Snowy,1,49.11,Winter,0,105,4705.2,In Stock,,1.10,Normal,Sufficient
2023-01-15,S001,P0019,Furniture,North,77,30,50,95.36,5,Snowy,0,110.19,Winter,0,44,2860.8,In Stock,,2.57,Normal,Sufficient
2023-01-15,S001,P0020,Furniture,North,237,57,0,106.82,10,Snowy,1,128.55,Winter,0,73,6088.74,In Stock,,4.16,Normal,Sufficient
2023-01-15,S002,P0001,Groceries,South,277,99,0,82.67,10,Snowy,0,74.91,Winter,0,121,8184.33,In Stock,,2.80,Normal,Sufficient
2023-01-15,S002,P0002,Toys,South,344,76,0,29.23,5,Snowy,0,32.79,Winter,0,74,2221.48,In Stock,,4.53,Normal,Sufficient
2023-01-15,S002,P0003,Groceries,South,338,216,0,94.13,10,Snowy,1,101.63,Winter,0,186,20332.08,In Stock,,1.56,Normal,Sufficient
2023-01-15,S002,P0004,Groceries,South,400,97,291,39.79,10,Snowy,1,46.28,Winter,0,112,3859.63,In Stock,,4.12,Normal,Sufficient
2023-01-15,S002,P0005,Electronics,South,174,78,0,92.93,10,Snowy,0,108.87,Winter,0,130,7248.54,In Stock,,2.23,Normal,Sufficient
2023-01-15,S002,P0006,Clothing,South,223,78,0,68.33,0,Snowy,0,72.76,Winter,0,108,5329.74,In Stock,,2.86,Normal,Sufficient
2023-01-15,S002,P0007,Toys,South,609,109,0,22.52,20,Snowy,1,27.13,Winter,0,91,2454.68,In Stock,,5.59,Normal,Sufficient
2023-01-15,S002,P0008,Groceries,South,80,80,209,26.5,20,Snowy,1,30.01,Winter,0,184,2120,In Stock,,1.00,Normal,Sufficient
2023-01-15,S002,P0009,Groceries,South,184,61,131,58.52,0,Snowy,0,56.82,Winter,0,65,3569.72,In Stock,,3.02,Normal,Sufficient
2023-01-15,S002,P0010,Groceries,South,202,75,0,94.08,5,Snowy,0,84.95,Winter,0,116,7056,In Stock,,2.69,Normal,Sufficient
2023-01-15,S002,P0011,Groceries,South,391,177,0,110.61,10,Snowy,1,108.83,Winter,0,166,19577.97,In Stock,,2.21,Normal,Sufficient
2023-01-15,S002,P0012,Electronics,South,704,70,0,65.16,10,Snowy,1,65.14,Winter,0,95,4561.2,In Stock,,10.06,Normal,Sufficient
2023-01-15,S002,P0013,Groceries,South,642,139,0,24.36,5,Snowy,0,20.9,Winter,0,128,3386.04,In Stock,,4.62,Normal,Sufficient
2023-01-15,S002,P0014,Electronics,South,272,80,0,115.19,5,Snowy,0,138.58,Winter,0,87,9215.2,In Stock,,3.40,Normal,Sufficient
2023-01-15,S002,P0015,Clothing,South,861,123,0,71.92,10,Snowy,1,71,Winter,0,127,8846.16,In Stock,,7.00,Normal,Sufficient
2023-01-15,S002,P0016,Clothing,South,298,95,303,82.38,25,Snowy,1,79.12,Winter,0,149,7826.1,In Stock,,3.14,Normal,Sufficient
2023-01-15,S002,P0017,Toys,South,641,102,0,18.29,10,Snowy,0,20.65,Winter,0,86,1865.58,In Stock,,6.28,Normal,Sufficient
2023-01-15,S002,P0018,Clothing,South,192,130,187,27.68,20,Snowy,1,31.67,Winter,0,168,3598.4,In Stock,,1.48,Normal,Sufficient
2023-01-15,S002,P0019,Clothing,South,522,118,434,92.18,5,Snowy,0,98.17,Winter,0,128,10877.24,In Stock,,4.42,Normal,Sufficient
2023-01-15,S002,P0020,Furniture,South,276,127,297,119.79,25,Snowy,1,111,Winter,0,122,15213.33,In Stock,,2.17,Normal,Sufficient
2023-01-15,S003,P0001,Toys,East,365,95,0,15.65,5,Sunny,0,16.83,Winter,0,89,1486.75,In Stock,,3.84,Normal,Sufficient
2023-01-15,S003,P0002,Groceries,East,107,107,0,71.81,0,Sunny,0,83.61,Winter,0,182,7683.67,In Stock,,1.00,Normal,Sufficient
2023-01-15,S003,P0003,Electronics,East,106,92,163,96.83,10,Sunny,1,82.77,Winter,0,138,8908.36,In Stock,,1.15,Normal,Sufficient
2023-01-15,S003,P0004,Groceries,East,429,68,0,18.29,20,Sunny,1,16.26,Winter,0,80,1243.72,In Stock,,6.31,Normal,Sufficient
2023-01-15,S003,P0005,Toys,East,391,123,0,27.8,5,Sunny,0,25.63,Winter,0,163,3419.4,In Stock,,3.18,Normal,Sufficient
2023-01-15,S003,P0006,Toys,East,157,56,0,30.31,10,Sunny,0,35.25,Winter,0,53,1697.36,In Stock,,2.80,Normal,Sufficient
2023-01-15,S003,P0007,Groceries,East,407,140,0,16.59,25,Sunny,1,14.77,Winter,0,186,2322.6,In Stock,,2.91,Normal,Sufficient
2023-01-15,S003,P0008,Clothing,East,286,106,0,118.47,20,Sunny,1,109.27,Winter,0,160,12557.82,In Stock,,2.70,Normal,Sufficient
2023-01-15,S003,P0009,Groceries,East,96,96,129,61.7,0,Sunny,0,67.79,Winter,0,140,5923.2,In Stock,,1.00,Normal,Sufficient
2023-01-15,S003,P0010,Groceries,East,132,119,159,43.74,0,Sunny,0,51.26,Winter,0,133,5205.06,In Stock,,1.11,Normal,Sufficient
2023-01-15,S003,P0011,Electronics,East,290,198,368,132.18,20,Sunny,1,127.27,Winter,0,176,26171.64,In Stock,,1.46,Normal,Sufficient
2023-01-15,S003,P0012,Furniture,East,102,102,300,106.33,10,Sunny,1,121.31,Winter,0,129,10845.66,In Stock,,1.00,Normal,Sufficient
2023-01-15,S003,P0013,Groceries,East,917,85,0,79.01,5,Sunny,0,83.8,Winter,0,141,6715.85,In Stock,,10.79,Normal,Sufficient
2023-01-15,S003,P0014,Groceries,East,134,91,0,116.61,0,Sunny,0,112.69,Winter,0,148,10611.51,In Stock,,1.47,Normal,Sufficient
2023-01-15,S003,P0015,Groceries,East,514,171,732,96.71,25,Sunny,1,91.6,Winter,0,173,16537.41,In Stock,,3.01,Normal,Sufficient
2023-01-15,S003,P0016,Electronics,East,230,125,264,87.92,20,Sunny,1,102.19,Winter,0,124,10990,In Stock,,1.84,Normal,Sufficient
2023-01-15,S003,P0017,Furniture,East,614,126,0,131.51,10,Sunny,0,116.72,Winter,0,114,16570.26,In Stock,,4.87,Normal,Sufficient
